,sex,weight,height,BMI,left_leg_length,right_leg_length,crouch,stride,speed,push_timing,push_direction,actual_stride,actual_speed,maximal_detour_distance,push_force_normalized,maximal_detour_step,detour_first_step,push_start,push_mid,push_end,push_duration,push_force_not_normalized,push_force_norm_height,push_force_norm_leglength,First Rocker Time,Second Rocker Time,Third Rocker Time,First Rocker %,Second Rocker %,Third Rocker %,swing_foot_ang_heel,mocap_data_name
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,2,2,1047.7106,982.7727,981.8294,558.9967,4,347.6509,-21.6,0,24.0964,0.25,29.85042378,0.187384958,0.349127764,0.0458,0.4146,0.1979,6.9375,63.0304,30.0321,16.3549,set4_no3_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,2,2,1072.8428,1055.3983,903.9506,429.6406,3,258.5232,-16.3934,4.9383,29.6296,0.2417,22.94280804,0.144022649,0.268336936,0.0533,0.4267,0.18,8.0525,64.5076,27.4399,15.3324,set4_no3_2.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,2,1,1,1,892.7314,925.5085,594.0036,662.0091,3,225.9589,33.8983,54.2373,74.5763,0.2,35.35128594,0.221916421,0.413465333,0.0483,0.3883,0.2083,7.487,60.2238,32.2892,13.0011,set4_no4_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,2,1,1,973.7848,630.5318,666.0085,687.5001,3,243.8111,36.6762,51.5759,67.6218,0.225,36.71250534,0.230461427,0.429386027,0.0639,0.6444,0.2722,6.4756,65.6303,27.8941,16.2588,set4_no5_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,2,1,1,969.4626,688.5187,642.2609,471.2699,3,145.2303,48.7805,63.4146,79.2683,0.2083,25.16581266,0.157977481,0.29433699,0.0569,0.6514,0.2306,6.1173,69.1661,24.7165,16.7374,set4_no5_2.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,1,2,1085.6022,1030.6575,813.0443,558.5065,4,255.9155,29.1498,46.9636,66.3968,0.1917,29.8242471,0.187220635,0.348821604,0.0383,0.4017,0.2033,5.8711,62.6175,31.5114,18.7694,set4_no6_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,1,2,1082.5048,1027.2593,560.7346,542.7563,3,192.9688,28.8,49.6,72,0.225,28.98318642,0.181940907,0.338984636,0.0458,0.4403,0.1806,6.8241,65.8199,27.356,17.3927,set4_no6_2.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,2,1,1081.7718,997.6776,753.168,617.2587,2,412.9227,-8.9431,6.4257,28.9157,0.225,32.96161458,0.206915346,0.38551596,0.0383,0.3967,0.2017,5.9633,62.3503,31.6865,16.2368,set4_no7_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,0,1,1,2,1,1066.6012,1087.1967,1086.4924,656.301,3,371.4724,3.4043,27.234,51.0638,0.2333,35.0464734,0.220002972,0.409900274,0.0433,0.4117,0.175,6.8351,65.0196,28.1452,16.5579,set4_no7_2a.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,1,1,1,1,1,916.8534,572.6605,344.2772,332.6157,2,111.0147,47.5362,61.4493,76.5217,0.2083,17.76167838,0.111498295,0.207738928,0.0217,0.6417,0.24,2.4304,71.0878,26.4818,9.0708,set4_no8_1a.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,1,1,1,1,1,982.731,686.097,257.7169,461.6767,1,121.7699,43.1138,57.485,71.8563,0.2,24.65353578,0.154761681,0.288345448,0.0389,0.5986,0.2236,4.3048,68.9867,26.7085,9.3193,set4_no8_2a.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,1,1,1,1,2,1039.4904,774.0374,375.6755,589.5913,1,258.9194,14.2395,29.7735,46.6019,0.2083,31.48417542,0.197640775,0.36823597,0.0233,0.5383,0.22,2.9709,68.6799,28.3493,11.0818,set4_no9_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,1,1,1,1,2,1102.4114,828.2008,417.1571,533.9127,2,188.881,26.1438,43.1373,61.4379,0.225,28.51093818,0.178976385,0.333461265,0.0233,0.5033,0.2367,3.071,65.9353,30.9937,10.9377,set4_no9_2.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,2,1,1,1,1,968.2934,603.3208,379.9822,433.3832,1,156.9201,42.8954,56.8365,70.7775,0.2167,23.14266288,0.145277231,0.27067442,0.0217,0.655,0.2617,2.3098,69.8147,27.8754,8.0792,set4_no11_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,2,1,1,1,1,1011.7812,674.0488,386.8063,460.3243,2,202.864,32.967,47.2527,62.6374,0.225,24.58131762,0.154308334,0.287500791,0.0133,0.5417,0.3483,1.4593,60.0202,38.5205,7.7006,set4_no11_2.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,3,1,1,1,1,642.609,624.0789,472.2883,503.8364,2,264.9883,50,72.4138,96.5517,0.225,26.90486376,0.168894311,0.314676769,0.0167,0.6667,0.2,1.8868,75.4717,22.6415,8.4033,set4_no13_1.TRC
Subject13,2,53.4,159.3,21.04309934,85.5,84.5,3,1,1,1,1,987.8116,673.0555,670.4213,328.9764,3,116.7241,43.3048,60.3989,77.4929,0.25,17.56733976,0.110278341,0.205465962,0.0167,0.4625,0.3813,1.9385,53.6257,44.4357,7.7536,set4_no13_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,2,1,1,1,932.7946,845.0921,395.0692,480.8119,1,193.1439,29.1188,45.977,62.8352,0.1833,33.656833,0.195679262,0.417061128,0.0431,0.4944,0.1875,5.9298,68.0539,26.0163,11.5895,set5_no1_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,2,1,1,1,919.4816,852.0046,436.0532,579.2886,2,234.5994,25.7028,49.7992,73.8956,0.25,40.550202,0.235756988,0.502480818,0.0403,0.4681,0.1847,5.7911,67.3722,26.8367,10.3015,set5_no1_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,2,1,1,1053.9842,665.204,435.1677,580.0878,1,257.9725,34.5946,48.6486,63.7838,0.225,40.606146,0.236082244,0.503174052,0.0639,0.6986,0.2611,6.1286,68.1783,25.693,17.8424,set5_no2_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,2,1,1,1051.2894,706.5911,587.8485,511.6925,2,329.9645,30.4878,46.3415,62.1951,0.2167,35.818475,0.208246948,0.443847274,0.0583,0.6017,0.2317,6.5001,67.355,26.1449,18.6357,set5_no2_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,1,2,1134.6278,1037.838,581.9165,379.6603,2,381.9636,15.2672,29.0076,42.7481,0.15,26.576221,0.154512913,0.329321202,0.0396,0.4375,0.2021,5.7052,64.4554,29.8394,18.0127,set5_no3_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,1,2,1092.2124,932.3926,381.9445,475.0621,2,214.225,33.8028,50.7042,67.6056,0.2,33.254347,0.193339227,0.412073693,0.0521,0.4646,0.2458,6.7681,60.8772,32.3547,15.1279,set5_no3_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,2,2,1124.696,983.6325,491.3984,483.7319,1,348.2485,-33.101,1.4337,31.5412,0.3417,33.861233,0.196867634,0.419593965,0.0479,0.5,0.2042,6.1651,66.6536,27.1813,19.7888,set5_no4_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,2,2,1138.7658,1002.8593,403.158,469.8504,2,2.4493,-41.7143,-24.5714,21.5827,0.2583,32.889528,0.191218186,0.407553011,0.05,0.4556,0.2278,6.8103,61.9688,31.2209,15.6967,set5_no4_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,2,1,1080.8862,939.6889,494.7466,449.0373,1,286.5339,14.5985,33.5766,54.0146,0.225,31.432611,0.182747738,0.389499517,0.0542,0.4833,0.2083,7.2552,64.7852,27.9595,16.8244,set5_no5_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,2,1,1045.7598,912.9547,423.16,606.9651,1,291.2069,8.5106,25.5319,43.9716,0.2083,42.487557,0.24702068,0.526487695,0.0583,0.4889,0.2306,7.5339,62.8101,29.6561,15.2778,set5_no5_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,1,1,1122.2252,967.6954,671.2548,426.7812,3,34.0522,37.0107,55.516,75.4448,0.225,29.874684,0.173690023,0.370194349,0.05,0.4417,0.2521,6.7175,59.2172,34.0653,15.836,set5_no6_1a.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,1,1,1,1,1113.2782,906.9873,412.0272,654.9982,1,246.0543,26.8551,46.6431,66.4311,0.2333,45.849874,0.266569035,0.568152094,0.0444,0.475,0.2111,5.9937,64.9624,29.0439,17.5336,set5_no6_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,2,2,1,1,710.569,389.4597,368.559,455.0914,1,200.8036,38.4,52.2667,66.1333,0.2167,31.856398,0.185211616,0.394750905,0.076,0.925,0.1938,6.3396,77.4527,16.2077,8.4668,set5_no7_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,0,2,2,1,1,703.81,403.9184,424.6138,760.3612,1,236.3603,27.907,45.478,64.0827,0.2917,53.225284,0.309449326,0.659545031,0.0583,0.9514,0.1569,4.8875,81.6448,13.4677,9.0482,set5_no7_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,1,1,1,1,1,819.6078,506.7804,463.0074,569.7569,2,219.954,36.9231,51.6923,67.6923,0.2083,39.882983,0.231877808,0.494212924,0.0292,0.6806,0.1569,3.3343,78.415,18.2507,5.5461,set5_no8_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,1,1,1,1,1,809.1974,532.6951,452.1336,486.3449,2,183.4497,43.9169,56.9733,71.2166,0.1917,34.044143,0.197931064,0.421860508,0.0167,0.6944,0.1694,1.8768,78.8666,19.2566,4.5774,set5_no8_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,1,1,1,1,2,892.577,623.3374,712.3309,362.1587,2,320.6607,33.3333,46.9136,60.4938,0.1833,25.351109,0.147390169,0.314140136,0.0403,0.6889,0.1736,4.3352,76.0146,19.6502,6.6391,set5_no9_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,1,1,1,1,2,799.0116,539.4355,618.6257,666.2758,2,271.1171,32.9114,51.8987,70.8861,0.25,46.639306,0.271158756,0.577934399,0.015,0.615,0.1767,1.8201,76.2268,21.9531,4.8751,set5_no9_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,2,1,1,1,1,737.8176,467.6225,568.7506,384.1151,3,139.9059,32.2767,47.2622,63.4006,0.225,26.888057,0.156325913,0.333185341,0.0198,0.7042,0.1917,2.1424,76.751,21.1066,6.0892,set5_no11_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,2,1,1,1,1,793.3884,505.1179,510.9803,613.0297,3,143.0795,24.581,43.5754,63.6872,0.2917,42.912079,0.249488831,0.531748191,0.0146,0.6521,0.2333,1.6204,72.4289,25.9507,6.9342,set5_no11_2.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,3,1,1,1,1,638.5664,372.8828,713.0007,377.9001,6,81.1668,51.497,68.2635,86.2275,0.2417,26.453007,0.153796552,0.327794387,0.0025,0.6483,0.2558,0.2778,71.5808,28.1414,4.571,set5_no13_1.TRC
Subject15,1,70,172,23.66143862,80.7,80.7,3,1,1,1,1,598.6968,406.3886,392.1117,564.4489,3,3.2815,47.5884,68.1672,-96.129,0.275,39.511423,0.229717576,0.489608711,0.024,0.625,0.2167,2.474,71.7712,25.7549,4.0453,set5_no13_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,2,2,1072.7006,741.6284,585.9439,627.242,2,299.1694,1.2308,19.6923,39.3846,0.2583,45.161424,0.25400126,0.480440681,0.0708,0.5,0.3792,7.4267,52.5988,39.9746,17.3213,set1_no1_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,2,2,1081.2486,840.3574,580.8278,445.3436,2,298.8961,8.2988,23.2365,38.1743,0.15,32.0647392,0.180341615,0.341114247,0.0625,0.4708,0.3208,7.3149,55.1304,37.5547,17.3781,set1_no1_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,2,1,1,1,885.8246,689.2796,497.3943,440.6373,3,149.4182,58.5366,75.2613,91.9861,0.2,31.7258856,0.178435802,0.337509421,0.0556,0.5917,0.2389,6.2459,66.7737,26.9804,12.5091,set1_no2_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,2,1,1,1,901.1156,722.6873,374.5108,575.2251,3,114.0319,39.4558,55.7823,72.1088,0.2,41.4162072,0.232937048,0.440597949,0.0433,0.5883,0.1967,5.2305,71.0251,23.7443,11.1365,set1_no2_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,2,2,1,1,716.9344,394.1057,664.3717,474.9499,3,118.0738,40.4145,52.8497,65.285,0.2,34.1963928,0.192330668,0.363791413,0.0646,0.8854,0.2292,5.4327,75.3781,19.1892,9.2615,set1_no3_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,2,2,1,1,699.5704,382.4448,337.904,534.2888,1,175.6986,47.0588,59.335,71.6113,0.2,38.4687936,0.216359919,0.409242485,0.0321,0.9488,0.1905,2.7365,80.9835,16.28,8.721,set1_no3_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,2,1,1,862.3518,404.1399,360.6769,573.7681,1,147.1596,52.0482,61.6867,72.2892,0.175,41.3113032,0.232347037,0.439481949,0.1167,1.1139,0.2278,7.977,76.3391,15.6839,14.4849,set1_no4_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,2,1,1,910.724,425.9254,375.5165,659.7244,1,176.8767,51.5284,61.1354,70.7424,0.1833,47.5001568,0.267154988,0.505320817,0.0717,1.0283,0.32,5.0261,72.4106,22.5633,12.6611,set1_no4_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,1,2,1042.8026,709.148,574.0305,568.6058,2,247.9045,40.8163,52.4781,65.3061,0.175,40.9396176,0.230256567,0.435527847,0.0729,0.6333,0.275,7.403,64.5049,28.0921,17.0014,set1_no5_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,1,2,1035.7004,749.9679,501.855,540.1654,2,190.7295,52.3962,66.4537,80.5112,0.1833,38.8919088,0.218739645,0.413743711,0.0611,0.6167,0.25,6.5221,66.4525,27.0254,15.2804,set1_no5_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,2,1,1091.9328,828.8633,373.799,696.3608,1,250.3985,12.6984,30.1587,47.619,0.1833,50.1379776,0.281990875,0.53338274,0.0583,0.4833,0.3417,6.6038,54.717,38.6792,17.6951,set1_no6_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,2,1,1077.0054,828.4733,376.3438,691.0989,1,230.0653,11.5016,25.5591,40.8946,0.1917,49.7591208,0.279860072,0.529352349,0.0667,0.55,0.2667,7.5223,62.4242,30.0535,18.3615,set1_no6_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,1,1,1092.0632,848.3996,286.9394,530.5096,1,142.0639,52.5773,66.4948,80.4124,0.15,38.1966912,0.214829534,0.406347779,0.0583,0.45,0.3333,6.8779,53.6892,39.4329,16.2564,set1_no7_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,0,1,1,1,1,1111.0036,874.4045,312.4729,579.8973,1,143.4657,47.2973,60.8108,74.3243,0.1667,41.7526056,0.234829053,0.444176655,0.0611,0.4861,0.3028,7.1573,57.049,35.7938,16.4311,set1_no7_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,1,1,1,1,1,944.256,523.2201,246.4636,511.2114,1,110.4703,54.0284,63.5071,73.9336,0.175,36.8072208,0.20701474,0.391566179,0.0183,0.8283,0.285,1.5663,73.3472,25.0865,1.1947,set1_no8_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,1,1,1,1,1,895.988,536.8279,246.7341,447.8084,1,122.627,46.3768,57.0048,67.6329,0.1833,32.2422048,0.181339735,0.343002179,0.0021,0.7729,0.3229,0.1908,70.5085,29.3006,1.2661,set1_no8_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,1,1,1,1,2,969.7788,506.3966,503.8914,471.3815,2,266.6588,24.9423,36.9515,48.9607,0.2167,33.939468,0.190885647,0.36105817,0.0042,0.7792,0.35,0.3546,68.5614,31.084,1.0293,set1_no9_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,1,1,1,1,2,942.1812,578.3495,524.8263,742.1418,2,239.6342,32.9049,46.2725,60.6684,0.225,53.4342096,0.300529863,0.568449038,0,0.8028,0.2056,0,79.593,20.407,0.7273,set1_no9_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,2,1,1,1,1,795.3114,411.3049,181.9857,450.9857,1,56.2361,46.0497,55.079,65.0113,0.175,32.4709704,0.18262638,0.345435855,0.0017,0.8183,0.3733,0.1333,68.4452,31.4215,0.5831,set1_no11_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,2,1,1,1,1,793.59,471.647,157.3424,399.9562,1,53.3454,55.2486,66.2983,77.3481,0.1667,28.7968464,0.161962016,0.30634943,0.0056,0.825,0.2417,0.5128,76.8835,22.6036,0.1077,set1_no11_2.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,3,1,1,1,1,800.6708,470.1299,187.2627,447.8481,1,62.6061,41.0758,52.8117,-98.9041,0.2083,32.2450632,0.181355811,0.343032587,0,0.7806,0.275,0,73.9162,26.0838,0.2799,set1_no13_1.TRC
Subject16,1,72,177.8,22.77555576,94,94.3,3,1,1,1,1,836.204,489.5314,157.8723,440.9239,1,60.3372,41.4894,51.0638,61.7021,0.1583,31.7465208,0.178551861,0.337728945,0,0.6417,0.3183,0,66.646,33.354,0.4049,set1_no13_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,1,1,1228.2046,1224.1613,452.0449,438.1861,2,209.4126,34.4595,56.7568,81.0811,0.1917,29.57756175,0.177643014,0.35211383,0.0083,0.3167,0.2292,1.5045,57.1719,41.3235,19.5649,set2_no1_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,1,1,1323.8528,1312.5957,345.9107,490.8973,1,216.8733,16.2602,32.5203,50.4065,0.175,33.13556775,0.199012419,0.394471045,0.0056,0.275,0.2722,0.9877,49.7453,49.267,20.426,set2_no1_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,2,1,1,1157.1824,915.1289,398.5629,584.6014,1,206.2157,52.0231,76.3006,102.3121,0.2417,39.4605945,0.237000568,0.469768982,0.0375,0.4708,0.25,4.8086,62.3668,32.8246,19.8434,set2_no2_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,2,1,1,1150.0852,1016.9014,419.8511,463.1581,1,270.2394,37.3541,54.4747,71.5953,0.1833,31.26317175,0.187766797,0.372180616,0.0222,0.4139,0.2444,3.2276,60.6928,36.0796,19.0297,set2_no2_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,1,2,1284.0998,1265.5827,298.0342,584.5761,2,145.0187,20.6897,41.3793,62.069,0.2,39.45888675,0.236990311,0.469748652,0.0125,0.2958,0.2542,2.1978,52.967,44.8352,22.7778,set2_no3_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,1,2,1248.8374,1213.6515,412.9766,465.9182,2,124.9945,44.5714,61.7143,78.8571,0.1667,31.4494785,0.188885757,0.374398554,0.0167,0.3,0.2625,2.879,51.7295,45.3915,20.3419,set2_no3_2a.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,2,2,1241.5384,1268.0534,464.8548,513.8474,2,265.845,6.5306,22.8571,40.8163,0.175,34.6846995,0.208316514,0.412913089,0.0125,0.2917,0.2583,2.2069,51.7457,46.0474,20.5032,set2_no4_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,2,2,1225.799,1257.4699,503.709,574.5285,2,250.4461,-6.422,7.1429,30.3571,0.2083,38.78067375,0.232916959,0.461674688,0.0167,0.275,0.275,2.9412,48.5294,48.5294,20.0548,set2_no4_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,2,1,1277.5126,1272.454,394.1332,453.7628,1,268.5456,19.5876,10.9375,29.6875,0.1917,30.628989,0.183957892,0.364630821,0.0208,0.3208,0.225,3.658,56.4719,39.8701,20.5951,set2_no5_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,1,1,2,1,1289.8134,1293.1815,366.7838,383.6203,1,233.7062,9.6774,32.9032,56.129,0.2,25.89437025,0.155521743,0.308266313,0.0167,0.2167,0.3417,2.8986,37.6812,59.4203,21.7643,set2_no5_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,2,1,1,1,969.7674,929.2602,311.9604,443.5751,1,181.4532,20.1681,36.9748,53.7815,0.1667,29.94131925,0.179827743,0.356444277,0.0625,0.4292,0.2125,8.7959,61.1578,30.0463,15.3466,set2_no6_1a.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,2,1,1,1,995.4754,960.3341,233.229,476.9228,1,138.0164,28.8,48,68.8,0.2083,32.192289,0.193347081,0.383241536,0.06,0.4133,0.2217,8.6126,59.3479,32.0394,15.1964,set2_no6_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,2,2,1,1,853.7688,724.7868,257.2014,378.5895,1,166.1182,51.6605,67.8967,85.6089,0.1917,25.55479125,0.15348223,0.304223705,0.0806,0.6083,0.1889,9.1764,69.2872,21.5364,14.2269,set2_no7_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,0,2,2,1,1,901.3284,754.099,341.2151,560.302,1,214.7054,25.8065,43.0108,61.6487,0.2083,37.820385,0.227149459,0.450242679,0.0646,0.4875,0.2521,8.0308,60.5991,31.3701,13.9705,set2_no7_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,1,1,1,1,1,963.1366,877.5699,346.9999,502.8892,1,187.1375,32.1285,51.4056,70.6827,0.2,33.945021,0.203874,0.404107393,0.0139,0.425,0.2139,2.1209,65.0864,32.7926,10.1843,set2_no8_1a.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,1,1,1,1,1,887.8024,757.4014,306.5168,597.0718,1,165.5597,23.97,43.4457,62.9213,0.2167,40.3023465,0.242056135,0.479789839,0.0117,0.4933,0.1833,1.6903,71.5207,26.7889,7.696,set2_no8_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,1,1,1,1,2,976.2154,885.9942,435.2262,595.2527,2,168.1555,39.6825,57.1429,76.1905,0.1917,40.17955725,0.241318662,0.478328063,0.0133,0.41,0.2267,2.0348,62.8962,35.0691,9.6449,set2_no9_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,1,1,1,1,2,963.4894,880.1734,467.395,601.8062,2,184.3309,39.5257,53.7549,69.5652,0.1583,40.6219185,0.243975486,0.483594268,0.0139,0.3917,0.2528,2.11,59.4244,38.4656,12.2565,set2_no9_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,2,1,1,1,1,894.994,722.4215,251.6083,378.7227,1,135.0268,46.4789,61.9718,78.8732,0.1917,25.56378225,0.15353623,0.304330741,0.0217,0.485,0.255,2.8289,63.7094,33.4617,9.4376,set2_no11_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,2,1,1,1,1,938.2478,804.2721,256.9631,445.4919,1,138.4311,41.6988,58.6873,77.2201,0.1917,30.07070325,0.180604824,0.357984563,0.0194,0.45,0.2167,2.8228,65.5769,31.6003,10.2595,set2_no11_2.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,3,1,1,1,1,954.4946,747.4092,568.2131,578.1499,2,186.92,32.9897,49.4845,67.354,0.2083,39.02511825,0.234385095,0.464584741,0.0417,0.4933,0.2467,5.2739,63.1083,31.6178,11.7253,set2_no13_1.TRC
Subject17,2,67.5,166.5,24.348673,84,85.5,3,1,1,1,1,990.7546,825.9433,573.6773,596.6477,2,277.0865,13.6364,31.8182,51.5152,0.2083,40.27371975,0.241884203,0.479449045,0.0292,0.4458,0.2667,3.9326,60.1124,35.9551,12.5815,set2_no13_2.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,1,2,1112.0502,1207.1748,316.9258,544.7932,2,94.0047,50.9804,70.5882,92.1569,0.175,38.51687924,0.221871424,0.440192906,0.05,0.3083,0.2306,8.4149,52.4459,39.1392,20.6878,set3_no1_1a.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,1,2,1215.9888,1258.7141,294.1837,687.1348,2,137.1187,30.9278,51.5464,74.2268,0.175,48.58043036,0.279841189,0.555204918,0.0556,0.2944,0.2333,9.197,51.1797,39.6233,20.693,set3_no1_2a.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,1,1,1258.7098,1338.618,218.7989,631.1964,1,98.0145,38.0952,59.2593,80.4233,0.1667,44.62558548,0.257059824,0.510006691,0.0417,0.2972,0.2167,7.1145,53.5168,39.3687,20.3804,set3_no2_1.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,1,1,1296.9892,1440.4366,281.1766,509.3165,2,97.4127,28.9855,46.3768,63.7681,0.15,36.00867655,0.207423252,0.411527732,0.0361,0.2528,0.2278,6.6388,49.5505,43.8107,21.0702,set3_no2_2.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,2,2,1250.5186,1316.3551,409.0068,629.4897,2,255.6689,29.6,19.8895,44.1989,0.1833,44.50492179,0.256364757,0.508627678,0.05,0.3125,0.2083,8.6325,55.0748,36.2927,20.292,set3_no3_1.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,2,2,1283.1788,1383.8853,257.7827,636.3987,1,191.4428,0,16.9014,35.6808,0.1667,44.99338809,0.259178503,0.51421015,0.0458,0.2417,0.2542,8.1418,45.4741,46.3841,21.2515,set3_no3_2.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,2,2,1,1,872.7508,920.4019,281.4615,514.3872,1,157.0288,31.6667,51.6667,73.3333,0.2083,36.36717504,0.209488335,0.415624858,0.06,0.4217,0.2067,8.717,61.2885,29.9944,13.01,set3_no4_1.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,2,2,1,1,952.3154,926.1043,256.3037,754.1009,1,171.2289,8.1967,31.1475,54.0984,0.2333,53.31493363,0.307113673,0.609313527,0.0542,0.3917,0.2271,8.0687,58.2307,33.7007,14.8475,set3_no4_2.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,2,1,1192.887,1212.7363,259.592,586.4025,1,166.6714,23.2804,44.4444,65.6085,0.1667,41.45865675,0.238817147,0.47381322,0.0556,0.3194,0.2056,9.4915,55.1735,35.335,19.6751,set3_no5_1.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,1,2,1,1212.1706,1262.8342,274.5929,445.7048,1,213.8168,11.0599,25.8065,42.3963,0.1417,31.51132936,0.181516874,0.360129478,0.0625,0.3167,0.225,10.3333,52.381,37.2857,19.2878,set3_no5_2.TRC
Subject18,1,70.7,173.6,23.45956593,87.5,88,0,1,2,1,1,1085.0426,875.3295,305.3099,765.3904,1,187.6578,24.4898,45.7143,68.5714,0.225,54.11310128,0.311711413,0.618435443,0.0583,0.4583,0.2556,7.3601,59.4989,33.141,17.9711,set3_no6_1.TRC
